2024-04-25 23:23:14,871 - INFO - File Path: ./cve_dataset/train
2024-04-25 23:23:14,871 - INFO - func_name, vul_type, true_label, pred_label
2024-04-25 23:35:04,411 - INFO - PHP_MINIT_FUNCTION, cwe-416, 0, 1
2024-04-25 23:35:05,425 - INFO - get_task_ioprio, cwe-416, 1, 1
2024-04-25 23:35:06,259 - INFO - get_task_ioprio, cwe-416, 0, 1
2024-04-25 23:35:07,463 - INFO - SetImageType, cwe-416, 1, 1
2024-04-25 23:35:08,274 - INFO - SetImageType, cwe-416, 0, 1
2024-04-25 23:35:08,988 - INFO - updateDevice, cwe-416, 1, 0
2024-04-25 23:35:10,024 - INFO - updateDevice, cwe-416, 0, 1
2024-04-25 23:35:10,861 - INFO - kvm_ioctl_create_device, cwe-416, 1, 1
2024-04-25 23:35:11,744 - INFO - kvm_ioctl_create_device, cwe-416, 0, 1
2024-04-25 23:35:13,107 - INFO - SMB2_read, cwe-416, 1, 1
2024-04-25 23:35:14,040 - INFO - SMB2_read, cwe-416, 0, 1
2024-04-25 23:35:15,279 - INFO - archive_read_format_rar_read_data, cwe-416, 1, 1
2024-04-25 23:35:16,380 - INFO - archive_read_format_rar_read_data, cwe-416, 0, 1
2024-04-25 23:35:17,296 - INFO - r_anal_bb_free, cwe-416, 1, 1
2024-04-25 23:35:18,118 - INFO - r_anal_bb_free, cwe-416, 0, 0
2024-04-25 23:35:19,260 - INFO - hci_uart_set_proto, cwe-416, 1, 1
2024-04-25 23:35:20,432 - INFO - hci_uart_set_proto, cwe-416, 0, 1
2024-04-25 23:35:21,284 - INFO - rm_read_multi, cwe-416, 1, 0
2024-04-25 23:35:22,774 - INFO - rm_read_multi, cwe-416, 0, 1
2024-04-25 23:35:23,734 - INFO - HeifContext::interpret_heif_file, cwe-416, 1, 1
2024-04-25 23:35:24,670 - INFO - HeifContext::interpret_heif_file, cwe-416, 0, 1
2024-04-25 23:35:25,587 - INFO - PlayerGeneric::~PlayerGeneric, cwe-416, 1, 1
2024-04-25 23:35:26,606 - INFO - PlayerGeneric::~PlayerGeneric, cwe-416, 0, 1
2024-04-25 23:35:28,062 - INFO - vips_foreign_load_gif_scan_image, cwe-416, 1, 1
2024-04-25 23:35:29,264 - INFO - vips_foreign_load_gif_scan_image, cwe-416, 0, 1
2024-04-25 23:35:30,137 - INFO - ReadMATImage, cwe-416, 1, 1
2024-04-25 23:35:31,137 - INFO - ReadMATImage, cwe-416, 0, 1
2024-04-25 23:35:32,905 - INFO - opj_j2k_write_mco, cwe-416, 1, 0
2024-04-25 23:35:34,466 - INFO - opj_j2k_write_mco, cwe-416, 0, 1
2024-04-25 23:35:35,304 - INFO - tcpmss_mangle_packet, cwe-416, 1, 0
2024-04-25 23:35:36,759 - INFO - tcpmss_mangle_packet, cwe-416, 0, 1
2024-04-25 23:35:38,165 - INFO - luaD_shrinkstack, cwe-416, 1, 1
2024-04-25 23:35:38,952 - INFO - luaD_shrinkstack, cwe-416, 0, 1
2024-04-25 23:35:39,962 - INFO - mrb_vm_exec, cwe-416, 1, 1
2024-04-25 23:35:40,940 - INFO - mrb_vm_exec, cwe-416, 0, 1
2024-04-25 23:35:41,800 - INFO - __ns_get_path, cwe-416, 1, 1
2024-04-25 23:35:42,869 - INFO - __ns_get_path, cwe-416, 0, 1
2024-04-25 23:35:43,680 - INFO - PHP_FUNCTION, cwe-416, 1, 1
2024-04-25 23:35:46,100 - INFO - PHP_FUNCTION, cwe-416, 0, 1
2024-04-25 23:35:47,254 - INFO - TraceBezier, cwe-416, 1, 1
2024-04-25 23:35:48,084 - INFO - TraceBezier, cwe-416, 0, 0
2024-04-25 23:35:49,526 - INFO - parse_playlist, cwe-416, 1, 1
2024-04-25 23:35:50,720 - INFO - parse_playlist, cwe-416, 0, 1
2024-04-25 23:35:51,605 - INFO - get_net_ns_by_id, cwe-416, 1, 1
2024-04-25 23:35:52,335 - INFO - get_net_ns_by_id, cwe-416, 0, 0
2024-04-25 23:35:53,629 - INFO - usb_audio_probe, cwe-416, 1, 1
2024-04-25 23:35:55,340 - INFO - usb_audio_probe, cwe-416, 0, 1
2024-04-25 23:35:56,163 - INFO - audio_sample_entry_Read, cwe-416, 1, 1
2024-04-25 23:35:57,116 - INFO - audio_sample_entry_Read, cwe-416, 0, 1
2024-04-25 23:35:57,988 - INFO - ffs_user_copy_worker, cwe-416, 1, 1
2024-04-25 23:35:58,945 - INFO - ffs_user_copy_worker, cwe-416, 0, 1
2024-04-25 23:35:59,879 - INFO - ndpi_reset_packet_line_info, cwe-416, 1, 1
2024-04-25 23:36:00,818 - INFO - ndpi_reset_packet_line_info, cwe-416, 0, 1
2024-04-25 23:36:01,622 - INFO - snd_seq_device_dev_free, cwe-416, 1, 1
2024-04-25 23:36:02,495 - INFO - snd_seq_device_dev_free, cwe-416, 0, 1
2024-04-25 23:36:03,850 - INFO - __mdiobus_register, cwe-416, 1, 1
2024-04-25 23:36:04,917 - INFO - __mdiobus_register, cwe-416, 0, 1
2024-04-25 23:36:05,542 - INFO - mrb_io_initialize_copy, cwe-416, 1, 0
2024-04-25 23:36:06,498 - INFO - mrb_io_initialize_copy, cwe-416, 0, 1
2024-04-25 23:36:07,571 - INFO - SMB2_write, cwe-416, 1, 1
2024-04-25 23:36:08,391 - INFO - SMB2_write, cwe-416, 0, 0
2024-04-25 23:36:08,391 - INFO - Total Correct Pred: 54 has_vul Accuracy: 47.3684 vul_type accuracy: 47.3684
2024-04-25 23:36:08,391 - INFO - Scanning file: ./cve_dataset/train/cwe-125.jsonl
2024-04-25 23:36:09,212 - INFO - AdaptiveThresholdImage, cwe-125, 1, 1
2024-04-25 23:36:10,023 - INFO - AdaptiveThresholdImage, cwe-125, 0, 1
2024-04-25 23:36:10,627 - INFO - SyncExifProfile, cwe-125, 1, 0
2024-04-25 23:36:11,610 - INFO - SyncExifProfile, cwe-125, 0, 1
2024-04-25 23:36:12,718 - INFO - ng_pkt, cwe-125, 1, 1
2024-04-25 23:36:13,583 - INFO - ng_pkt, cwe-125, 0, 0
2024-04-25 23:36:14,702 - INFO - lha_read_file_header_1, cwe-125, 1, 1
2024-04-25 23:36:15,633 - INFO - lha_read_file_header_1, cwe-125, 0, 1
2024-04-25 23:36:16,535 - INFO - handle_eac3, cwe-125, 1, 1
2024-04-25 23:36:17,767 - INFO - handle_eac3, cwe-125, 0, 0
2024-04-25 23:36:18,763 - INFO - set_fdc, cwe-125, 1, 1
2024-04-25 23:36:19,909 - INFO - set_fdc, cwe-125, 0, 1
2024-04-25 23:36:20,901 - INFO - opmov, cwe-125, 1, 1
2024-04-25 23:36:22,093 - INFO - opmov, cwe-125, 0, 0
2024-04-25 23:36:23,852 - INFO - ares_parse_a_reply, cwe-125, 1, 1
2024-04-25 23:36:24,707 - INFO - ares_parse_a_reply, cwe-125, 0, 1
2024-04-25 23:36:25,558 - INFO - ExtractPostscript, cwe-125, 1, 1
2024-04-25 23:36:26,481 - INFO - ExtractPostscript, cwe-125, 0, 1
2024-04-25 23:36:27,350 - INFO - usb_get_bos_descriptor, cwe-125, 1, 1
2024-04-25 23:36:28,479 - INFO - usb_get_bos_descriptor, cwe-125, 0, 0
2024-04-25 23:36:29,409 - INFO - Mat_VarReadNextInfo4, cwe-125, 1, 0
2024-04-25 23:36:31,204 - INFO - Mat_VarReadNextInfo4, cwe-125, 0, 1
2024-04-25 23:36:31,913 - INFO - getToken, cwe-125, 1, 0
2024-04-25 23:36:32,876 - INFO - getToken, cwe-125, 0, 1
2024-04-25 23:36:33,796 - INFO - fiber_switch, cwe-125, 1, 1
2024-04-25 23:36:34,711 - INFO - fiber_switch, cwe-125, 0, 1
2024-04-25 23:36:35,211 - INFO - start_input_ppm, cwe-125, 1, 0
2024-04-25 23:36:36,684 - INFO - start_input_ppm, cwe-125, 0, 1
2024-04-25 23:36:37,356 - INFO - snd_usb_create_streams, cwe-125, 1, 0
2024-04-25 23:36:38,277 - INFO - snd_usb_create_streams, cwe-125, 0, 0
2024-04-25 23:36:39,371 - INFO - process_packet_tail, cwe-125, 1, 1
2024-04-25 23:36:40,082 - INFO - process_packet_tail, cwe-125, 0, 0
2024-04-25 23:36:40,948 - INFO - CSoundFile::GetLength, cwe-125, 1, 1
2024-04-25 23:36:41,814 - INFO - CSoundFile::GetLength, cwe-125, 0, 0
2024-04-25 23:36:42,901 - INFO - GetPSDRowSize, cwe-125, 1, 1
2024-04-25 23:36:44,154 - INFO - GetPSDRowSize, cwe-125, 0, 1
2024-04-25 23:36:45,051 - INFO - dex_loadcode, cwe-125, 1, 1
2024-04-25 23:36:45,985 - INFO - dex_loadcode, cwe-125, 0, 1
2024-04-25 23:36:47,021 - INFO - ReadSUNImage, cwe-125, 1, 1
2024-04-25 23:36:48,435 - INFO - ReadSUNImage, cwe-125, 0, 1
2024-04-25 23:36:49,665 - INFO - php_wddx_push_element, cwe-125, 1, 1
2024-04-25 23:36:51,088 - INFO - php_wddx_push_element, cwe-125, 0, 1
2024-04-25 23:36:51,899 - INFO - SMB2_negotiate, cwe-125, 1, 1
2024-04-25 23:36:52,790 - INFO - SMB2_negotiate, cwe-125, 0, 1
2024-04-25 23:36:53,723 - INFO - parse8BIM, cwe-125, 1, 1
2024-04-25 23:36:54,566 - INFO - parse8BIM, cwe-125, 0, 1
2024-04-25 23:36:55,752 - INFO - ParseDsdiffHeaderConfig, cwe-125, 1, 1
2024-04-25 23:36:56,336 - INFO - ParseDsdiffHeaderConfig, cwe-125, 0, 0
2024-04-25 23:36:57,678 - INFO - name_parse, cwe-125, 1, 1
2024-04-25 23:36:58,603 - INFO - name_parse, cwe-125, 0, 1
2024-04-25 23:37:00,146 - INFO - sctp_sf_ootb, cwe-125, 1, 1
2024-04-25 23:37:00,829 - INFO - sctp_sf_ootb, cwe-125, 0, 0
2024-04-25 23:37:01,740 - INFO - asylo::primitives::TrustedPrimitives::UntrustedCall, cwe-125, 1, 1
2024-04-25 23:37:02,506 - INFO - asylo::primitives::TrustedPrimitives::UntrustedCall, cwe-125, 0, 0
2024-04-25 23:37:03,755 - INFO - string_scan_range, cwe-125, 1, 0
2024-04-25 23:37:04,958 - INFO - string_scan_range, cwe-125, 0, 0
2024-04-25 23:37:05,803 - INFO - ReadMATImage, cwe-125, 1, 1
2024-04-25 23:37:06,511 - INFO - ReadMATImage, cwe-125, 0, 0
2024-04-25 23:37:07,155 - INFO - bitmap_cache_new, cwe-125, 1, 0
2024-04-25 23:37:08,024 - INFO - bitmap_cache_new, cwe-125, 0, 1
2024-04-25 23:37:08,966 - INFO - ImagingPcxDecode, cwe-125, 0, 0
2024-04-25 23:37:09,834 - INFO - glyph_cache_put, cwe-125, 1, 1
2024-04-25 23:37:10,762 - INFO - glyph_cache_put, cwe-125, 0, 1
2024-04-25 23:37:11,640 - INFO - read_Header, cwe-125, 1, 1
2024-04-25 23:37:13,042 - INFO - read_Header, cwe-125, 0, 1
2024-04-25 23:37:13,892 - INFO - ReadRLEImage, cwe-125, 1, 0
2024-04-25 23:37:14,860 - INFO - ReadRLEImage, cwe-125, 0, 0
2024-04-25 23:37:15,965 - INFO - HPHP::JSON_parser, cwe-125, 1, 0
2024-04-25 23:37:18,735 - INFO - HPHP::JSON_parser, cwe-125, 0, 1
2024-04-25 23:37:19,954 - INFO - jpc_pi_nextrpcl, cwe-125, 1, 1
2024-04-25 23:37:20,919 - INFO - jpc_pi_nextrpcl, cwe-125, 0, 1
2024-04-25 23:37:21,932 - INFO - match_at, cwe-125, 1, 1
2024-04-25 23:37:23,059 - INFO - match_at, cwe-125, 0, 1
2024-04-25 23:37:24,336 - INFO - ReadPSDImage, cwe-125, 1, 1
2024-04-25 23:37:25,289 - INFO - ReadPSDImage, cwe-125, 0, 1
2024-04-25 23:37:26,018 - INFO - decode_bundle, cwe-125, 1, 0
2024-04-25 23:37:27,054 - INFO - decode_bundle, cwe-125, 0, 1
2024-04-25 23:37:27,972 - INFO - SpliceImage, cwe-125, 1, 1
2024-04-25 23:37:28,824 - INFO - SpliceImage, cwe-125, 0, 0
2024-04-25 23:37:29,697 - INFO - wrap_lines_smart, cwe-125, 1, 1
2024-04-25 23:37:30,585 - INFO - wrap_lines_smart, cwe-125, 0, 1
2024-04-25 23:37:32,292 - INFO - repodata_schema2id, cwe-125, 1, 0
2024-04-25 23:37:33,169 - INFO - repodata_schema2id, cwe-125, 0, 1
2024-04-25 23:37:34,117 - INFO - ComplexImages, cwe-125, 1, 1
2024-04-25 23:37:34,903 - INFO - ComplexImages, cwe-125, 0, 1
2024-04-25 23:37:36,339 - INFO - ttm_put_pages, cwe-125, 1, 1
2024-04-25 23:37:37,948 - INFO - ttm_put_pages, cwe-125, 0, 1
2024-04-25 23:37:39,009 - INFO - matchCurrentInput, cwe-125, 1, 1
2024-04-25 23:37:39,769 - INFO - matchCurrentInput, cwe-125, 0, 1
2024-04-25 23:37:40,914 - INFO - ims_pcu_get_cdc_union_desc, cwe-125, 1, 0
2024-04-25 23:37:41,920 - INFO - ims_pcu_get_cdc_union_desc, cwe-125, 0, 1
2024-04-25 23:37:42,678 - INFO - tensorflow::QuantizeAndDequantizeV2Op::Compute, cwe-125, 1, 0
2024-04-25 23:37:43,549 - INFO - tensorflow::QuantizeAndDequantizeV2Op::Compute, cwe-125, 0, 1
2024-04-25 23:37:44,622 - INFO - _bson_iter_next_internal, cwe-125, 1, 1
2024-04-25 23:37:45,216 - INFO - _bson_iter_next_internal, cwe-125, 0, 0
2024-04-25 23:37:46,762 - INFO - enc_untrusted_inet_pton, cwe-125, 1, 1
2024-04-25 23:37:47,362 - INFO - enc_untrusted_inet_pton, cwe-125, 0, 0
2024-04-25 23:37:48,377 - INFO - tensorflow::GraphConstructor::MakeEdge, cwe-125, 1, 1
2024-04-25 23:37:49,344 - INFO - tensorflow::GraphConstructor::MakeEdge, cwe-125, 0, 1
2024-04-25 23:37:50,452 - INFO - DecompressRTF, cwe-125, 1, 1
2024-04-25 23:37:51,074 - INFO - DecompressRTF, cwe-125, 0, 0
2024-04-25 23:37:51,964 - INFO - ReadSGIImage, cwe-125, 1, 1
2024-04-25 23:37:52,853 - INFO - ReadSGIImage, cwe-125, 0, 1
2024-04-25 23:37:54,145 - INFO - dnxhd_decode_header, cwe-125, 1, 1
2024-04-25 23:37:54,905 - INFO - dnxhd_decode_header, cwe-125, 0, 0
2024-04-25 23:37:55,937 - INFO - WriteHDRImage, cwe-125, 1, 1
2024-04-25 23:37:56,569 - INFO - WriteHDRImage, cwe-125, 0, 0
2024-04-25 23:37:57,428 - INFO - voutf, cwe-125, 1, 1
2024-04-25 23:37:58,363 - INFO - voutf, cwe-125, 0, 1
2024-04-25 23:37:59,426 - INFO - pure_strcmp, cwe-125, 1, 1
2024-04-25 23:38:00,410 - INFO - pure_strcmp, cwe-125, 0, 1
2024-04-25 23:38:01,281 - INFO - read_quant_matrix_ext, cwe-125, 1, 1
2024-04-25 23:38:02,390 - INFO - read_quant_matrix_ext, cwe-125, 0, 1
2024-04-25 23:38:03,427 - INFO - Cipher::blowfishECB, cwe-125, 1, 1
2024-04-25 23:38:04,285 - INFO - Cipher::blowfishECB, cwe-125, 0, 1
2024-04-25 23:38:05,117 - INFO - java_switch_op, cwe-125, 1, 1
2024-04-25 23:38:06,449 - INFO - java_switch_op, cwe-125, 0, 1
2024-04-25 23:38:07,426 - INFO - ntlm_read_NegotiateMessage, cwe-125, 1, 1
2024-04-25 23:38:08,458 - INFO - ntlm_read_NegotiateMessage, cwe-125, 0, 1
2024-04-25 23:38:09,464 - INFO - enc_untrusted_inet_ntop, cwe-125, 1, 1
2024-04-25 23:38:10,967 - INFO - enc_untrusted_inet_ntop, cwe-125, 0, 1
2024-04-25 23:38:11,844 - INFO - ndpi_search_oracle, cwe-125, 1, 1
2024-04-25 23:38:12,744 - INFO - ndpi_search_oracle, cwe-125, 0, 1
2024-04-25 23:38:13,760 - INFO - rtc_irq_eoi_tracking_reset, cwe-125, 1, 1
2024-04-25 23:38:15,014 - INFO - rtc_irq_eoi_tracking_reset, cwe-125, 0, 1
2024-04-25 23:38:16,009 - INFO - concat_hash_string, cwe-125, 1, 1
2024-04-25 23:38:16,939 - INFO - concat_hash_string, cwe-125, 0, 1
2024-04-25 23:38:18,047 - INFO - DecodePSDPixels, cwe-125, 1, 0
2024-04-25 23:38:18,972 - INFO - DecodePSDPixels, cwe-125, 0, 1
2024-04-25 23:38:20,477 - INFO - _6502_op, cwe-125, 1, 1
2024-04-25 23:38:22,354 - INFO - _6502_op, cwe-125, 0, 1
2024-04-25 23:38:24,038 - INFO - string_scan_range, cwe-125, 1, 1
2024-04-25 23:38:25,114 - INFO - string_scan_range, cwe-125, 0, 1
2024-04-25 23:38:26,236 - INFO - cx24116_send_diseqc_msg, cwe-125, 1, 1
2024-04-25 23:38:27,132 - INFO - cx24116_send_diseqc_msg, cwe-125, 0, 1
2024-04-25 23:38:28,313 - INFO - MAPIPrint, cwe-125, 1, 1
2024-04-25 23:38:29,188 - INFO - MAPIPrint, cwe-125, 0, 0
2024-04-25 23:38:30,703 - INFO - readContigTilesIntoBuffer, cwe-125, 1, 1
2024-04-25 23:38:31,908 - INFO - readContigTilesIntoBuffer, cwe-125, 0, 1
2024-04-25 23:38:32,880 - INFO - TNEFParse, cwe-125, 1, 1
2024-04-25 23:38:33,778 - INFO - TNEFParse, cwe-125, 0, 1
2024-04-25 23:38:34,750 - INFO - ssl_parse_server_key_exchange, cwe-125, 1, 1
2024-04-25 23:38:35,972 - INFO - ssl_parse_server_key_exchange, cwe-125, 0, 1
2024-04-25 23:38:37,033 - INFO - HPHP::exif_scan_JPEG_header, cwe-125, 1, 1
2024-04-25 23:38:37,974 - INFO - HPHP::exif_scan_JPEG_header, cwe-125, 0, 1
2024-04-25 23:38:38,981 - INFO - forward_search_range, cwe-125, 1, 1
2024-04-25 23:38:39,880 - INFO - forward_search_range, cwe-125, 0, 1
2024-04-25 23:38:40,881 - INFO - mpeg4_decode_studio_block, cwe-125, 1, 0
2024-04-25 23:38:42,101 - INFO - mpeg4_decode_studio_block, cwe-125, 0, 1
2024-04-25 23:38:43,236 - INFO - S_grok_bslash_N, cwe-125, 1, 1
2024-04-25 23:38:45,384 - INFO - S_grok_bslash_N, cwe-125, 0, 1
2024-04-25 23:38:46,305 - INFO - enc_untrusted_read, cwe-125, 1, 1
2024-04-25 23:38:47,216 - INFO - enc_untrusted_read, cwe-125, 0, 1
2024-04-25 23:38:48,578 - INFO - WavpackVerifySingleBlock, cwe-125, 1, 1
2024-04-25 23:38:49,515 - INFO - WavpackVerifySingleBlock, cwe-125, 0, 1
2024-04-25 23:38:50,263 - INFO - ReadVIFFImage, cwe-125, 1, 0
2024-04-25 23:38:51,259 - INFO - ReadVIFFImage, cwe-125, 0, 1
2024-04-25 23:38:52,327 - INFO - core_anal_bytes, cwe-125, 1, 0
2024-04-25 23:38:53,242 - INFO - core_anal_bytes, cwe-125, 0, 1
2024-04-25 23:38:54,130 - INFO - update_read_bitmap_data, cwe-125, 1, 1
2024-04-25 23:38:55,381 - INFO - update_read_bitmap_data, cwe-125, 0, 1
2024-04-25 23:38:56,242 - INFO - autodetect_recv_bandwidth_measure_results, cwe-125, 1, 1
2024-04-25 23:38:56,964 - INFO - autodetect_recv_bandwidth_measure_results, cwe-125, 0, 0
2024-04-25 23:38:57,776 - INFO - ssl_parse_server_psk_hint, cwe-125, 1, 1
2024-04-25 23:38:58,689 - INFO - ssl_parse_server_psk_hint, cwe-125, 0, 1
2024-04-25 23:38:59,374 - INFO - youngcollection, cwe-125, 1, 1
2024-04-25 23:39:00,148 - INFO - youngcollection, cwe-125, 0, 1
2024-04-25 23:39:01,959 - INFO - ext4_fill_super, cwe-125, 1, 1
2024-04-25 23:39:02,977 - INFO - ext4_fill_super, cwe-125, 0, 1
2024-04-25 23:39:04,098 - INFO - mxf_parse_structural_metadata, cwe-125, 1, 1
2024-04-25 23:39:05,305 - INFO - mxf_parse_structural_metadata, cwe-125, 0, 1
2024-04-25 23:39:06,317 - INFO - parse_hid_report_descriptor, cwe-125, 1, 1
2024-04-25 23:39:07,471 - INFO - parse_hid_report_descriptor, cwe-125, 0, 1
2024-04-25 23:39:08,209 - INFO - fpm_log_write, cwe-125, 1, 0
2024-04-25 23:39:09,326 - INFO - fpm_log_write, cwe-125, 0, 1
2024-04-25 23:39:10,152 - INFO - load_tile, cwe-125, 1, 1
2024-04-25 23:39:11,111 - INFO - load_tile, cwe-125, 0, 0
2024-04-25 23:39:12,009 - INFO - hid_input_field, cwe-125, 1, 1
2024-04-25 23:39:13,493 - INFO - hid_input_field, cwe-125, 0, 0
2024-04-25 23:39:14,396 - INFO - gmc_mmx, cwe-125, 1, 0
2024-04-25 23:39:15,865 - INFO - gmc_mmx, cwe-125, 0, 0
2024-04-25 23:39:17,202 - INFO - decode_pointer_field, cwe-125, 1, 1
2024-04-25 23:39:18,885 - INFO - decode_pointer_field, cwe-125, 0, 1
2024-04-25 23:39:20,101 - INFO - ImagingFliDecode, cwe-125, 1, 1
2024-04-25 23:39:20,869 - INFO - ImagingFliDecode, cwe-125, 0, 1
2024-04-25 23:39:21,814 - INFO - saa7164_bus_get, cwe-125, 1, 1
2024-04-25 23:39:22,906 - INFO - saa7164_bus_get, cwe-125, 0, 1
2024-04-25 23:39:23,697 - INFO - parallel_process_irp_create, cwe-125, 1, 1
2024-04-25 23:39:24,442 - INFO - parallel_process_irp_create, cwe-125, 0, 0
2024-04-25 23:39:25,384 - INFO - tflite::GetOptionalInputTensor, cwe-125, 1, 1
2024-04-25 23:39:26,174 - INFO - tflite::GetOptionalInputTensor, cwe-125, 0, 0
2024-04-25 23:39:27,378 - INFO - ReadOneMNGImage, cwe-125, 1, 1
2024-04-25 23:39:28,194 - INFO - ReadOneMNGImage, cwe-125, 0, 1
2024-04-25 23:39:29,121 - INFO - WriteTIFFImage, cwe-125, 1, 1
2024-04-25 23:39:30,349 - INFO - WriteTIFFImage, cwe-125, 0, 1
2024-04-25 23:39:31,480 - INFO - adjust_scalar_min_max_vals, cwe-125, 1, 1
2024-04-25 23:39:33,103 - INFO - adjust_scalar_min_max_vals, cwe-125, 0, 1
2024-04-25 23:39:34,774 - INFO - ip_cmsg_recv_checksum, cwe-125, 1, 1
2024-04-25 23:39:35,457 - INFO - ip_cmsg_recv_checksum, cwe-125, 0, 0
2024-04-25 23:39:36,585 - INFO - HPHP::SimpleParser::TryParse, cwe-125, 1, 1
2024-04-25 23:39:37,438 - INFO - HPHP::SimpleParser::TryParse, cwe-125, 0, 1
2024-04-25 23:39:38,172 - INFO - _gdContributionsCalc, cwe-125, 1, 0
2024-04-25 23:39:39,288 - INFO - _gdContributionsCalc, cwe-125, 0, 1
2024-04-25 23:39:40,100 - INFO - Get8BIMProperty, cwe-125, 1, 1
2024-04-25 23:39:41,161 - INFO - Get8BIMProperty, cwe-125, 0, 0
2024-04-25 23:39:43,691 - INFO - parse_string, cwe-125, 1, 1
2024-04-25 23:39:44,567 - INFO - parse_string, cwe-125, 0, 1
2024-04-25 23:39:45,513 - INFO - dbd_st_prepare, cwe-125, 1, 1
2024-04-25 23:39:46,478 - INFO - dbd_st_prepare, cwe-125, 0, 1
2024-04-25 23:39:47,394 - INFO - get_uncompressed_data, cwe-125, 1, 1
2024-04-25 23:39:48,636 - INFO - get_uncompressed_data, cwe-125, 0, 1
2024-04-25 23:39:49,257 - INFO - security_fips_decrypt, cwe-125, 1, 0
2024-04-25 23:39:50,369 - INFO - security_fips_decrypt, cwe-125, 0, 1
2024-04-25 23:39:51,351 - INFO - update_read_icon_info, cwe-125, 1, 1
2024-04-25 23:39:52,034 - INFO - update_read_icon_info, cwe-125, 0, 0
2024-04-25 23:39:52,955 - INFO - usbhid_parse, cwe-125, 1, 1
2024-04-25 23:39:53,584 - INFO - usbhid_parse, cwe-125, 0, 0
2024-04-25 23:39:54,587 - INFO - HPHP::exif_process_APP12, cwe-125, 1, 1
2024-04-25 23:39:55,584 - INFO - HPHP::exif_process_APP12, cwe-125, 0, 0
2024-04-25 23:39:56,347 - INFO - modbus_reply, cwe-125, 1, 1
2024-04-25 23:39:57,148 - INFO - modbus_reply, cwe-125, 0, 1
2024-04-25 23:39:57,940 - INFO - store_versioninfo_gnu_verneed, cwe-125, 1, 1
2024-04-25 23:39:58,562 - INFO - store_versioninfo_gnu_verneed, cwe-125, 0, 0
2024-04-25 23:39:59,848 - INFO - ReadWPGImage, cwe-125, 1, 1
2024-04-25 23:40:00,941 - INFO - ReadWPGImage, cwe-125, 0, 1
2024-04-25 23:40:02,413 - INFO - gf_m2ts_process_pmt, cwe-125, 1, 1
2024-04-25 23:40:03,382 - INFO - gf_m2ts_process_pmt, cwe-125, 0, 1
2024-04-25 23:40:03,904 - INFO - next_line, cwe-125, 1, 0
2024-04-25 23:40:05,995 - INFO - next_line, cwe-125, 0, 1
2024-04-25 23:40:07,190 - INFO - X86_insn_reg_intel, cwe-125, 1, 1
2024-04-25 23:40:08,238 - INFO - X86_insn_reg_intel, cwe-125, 0, 1
2024-04-25 23:40:09,481 - INFO - r_bin_java_line_number_table_attr_new, cwe-125, 1, 1
2024-04-25 23:40:10,727 - INFO - r_bin_java_line_number_table_attr_new, cwe-125, 0, 1
2024-04-25 23:40:11,749 - INFO - decode_studio_vop_header, cwe-125, 1, 1
2024-04-25 23:40:12,605 - INFO - decode_studio_vop_header, cwe-125, 0, 0
2024-04-25 23:40:13,914 - INFO - str_lower_case_match, cwe-125, 1, 1
2024-04-25 23:40:15,000 - INFO - str_lower_case_match, cwe-125, 0, 1
2024-04-25 23:40:15,915 - INFO - HPHP::SimpleParser::handleBackslash, cwe-125, 1, 0
2024-04-25 23:40:17,587 - INFO - HPHP::SimpleParser::handleBackslash, cwe-125, 0, 0
2024-04-25 23:40:18,640 - INFO - avr_op_analyze, cwe-125, 1, 1
2024-04-25 23:40:20,030 - INFO - avr_op_analyze, cwe-125, 0, 1
2024-04-25 23:40:20,851 - INFO - uas_switch_interface, cwe-125, 1, 1
2024-04-25 23:40:22,339 - INFO - uas_switch_interface, cwe-125, 0, 1
2024-04-25 23:40:23,126 - INFO - sh_op, cwe-125, 1, 1
2024-04-25 23:40:24,499 - INFO - sh_op, cwe-125, 0, 1
2024-04-25 23:40:25,128 - INFO - ReadPSDChannelPixels, cwe-125, 1, 0
2024-04-25 23:40:26,100 - INFO - ReadPSDChannelPixels, cwe-125, 0, 1
2024-04-25 23:40:27,990 - INFO - ape_decode_frame, cwe-125, 1, 1
2024-04-25 23:40:28,911 - INFO - ape_decode_frame, cwe-125, 0, 1
2024-04-25 23:40:30,228 - INFO - WriteImageChannels, cwe-125, 1, 1
2024-04-25 23:40:31,165 - INFO - WriteImageChannels, cwe-125, 0, 1
2024-04-25 23:40:32,844 - INFO - HPHP::string_rfind, cwe-125, 1, 1
2024-04-25 23:40:35,846 - INFO - HPHP::string_rfind, cwe-125, 0, 1
2024-04-25 23:40:36,557 - INFO - store_versioninfo_gnu_verdef, cwe-125, 1, 0
2024-04-25 23:40:37,224 - INFO - store_versioninfo_gnu_verdef, cwe-125, 0, 0
2024-04-25 23:40:38,302 - INFO - enc_untrusted_recvfrom, cwe-125, 1, 1
2024-04-25 23:40:38,952 - INFO - enc_untrusted_recvfrom, cwe-125, 0, 0
2024-04-25 23:40:39,808 - INFO - license_read_new_or_upgrade_license_packet, cwe-125, 1, 1
2024-04-25 23:40:40,833 - INFO - license_read_new_or_upgrade_license_packet, cwe-125, 0, 1
2024-04-25 23:40:40,833 - INFO - Total Correct Pred: 129 has_vul Accuracy: 49.6154 vul_type accuracy: 49.6154
2024-04-25 23:40:40,833 - INFO - Scanning file: ./cve_dataset/train/cwe-078.jsonl
